application_id,mechanism_id,mechanism_name,mapping_source,mapping_confidence
APP-00920,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00936,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00936,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00937,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00934,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00933,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00934,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00941,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00941,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00942,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-00942,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00940,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-00938,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00939,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00939,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00957,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00959,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00959,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00957,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00953,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00955,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00943,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00948,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00949,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00969,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00969,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00967,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00967,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00968,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00968,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00966,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-00966,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00961,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00965,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00979,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00980,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00980,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00982,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00982,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00976,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00976,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00970,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00972,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00995,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00996,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00997,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00988,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00988,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00990,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00995,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00983,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00983,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01006,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01007,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01008,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01009,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01003,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01003,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01006,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01002,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-00997,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00997,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01001,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01001,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01017,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01013,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01014,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01014,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01010,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01009,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01010,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01010,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01027,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01027,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01027,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01028,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01023,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01023,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01024,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01025,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01020,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01020,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01023,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01018,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01043,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01049,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01050,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01036,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01038,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01041,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01032,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01032,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01029,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01031,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01031,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01032,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01059,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01063,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01064,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01066,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01066,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01057,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01059,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01052,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01056,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01051,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01052,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01072,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01072,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01073,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01068,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01070,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01070,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01070,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01071,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01067,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01067,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01068,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01085,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01086,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01087,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01082,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01082,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01075,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01079,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01080,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01073,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01090,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01090,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01088,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01089,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01108,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01108,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01109,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01102,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01102,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01102,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01106,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01094,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01098,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01098,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01099,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01093,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01122,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01123,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01120,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01114,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01115,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01115,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01111,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01112,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01112,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01112,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01133,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01135,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01135,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01136,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01130,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01130,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01133,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01125,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01125,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01130,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01123,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01124,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01141,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01141,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01141,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01143,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01140,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01136,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01140,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01147,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01150,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01146,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01146,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01146,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01144,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01144,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01157,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01157,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01158,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01158,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01155,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01152,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01150,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01170,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01172,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01175,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01175,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01176,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01166,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01167,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01168,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01165,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01184,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01188,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01189,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01197,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01203,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01203,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01183,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01184,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01184,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01179,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01181,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01182,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01182,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01182,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01178,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01178,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01212,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01212,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01210,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01205,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01209,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01204,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01205,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01222,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01222,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01222,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01219,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01215,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01215,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01217,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01214,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01229,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01229,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01231,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01231,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01234,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01227,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01226,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01226,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01227,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01248,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01253,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01246,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01247,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-01242,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01242,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01245,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01245,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01246,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-01235,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
