application_id,candidate_id,requisition_id,client_account_id,recruiter_id,job_title,job_family,location_city,location_state,work_arrangement,contract_type,years_experience,application_source,pay_rate_prior,pay_rate_offered,notice_period_days,application_date,interview_date,offer_date,offer_response_date,expected_start_date,actual_start_date,offer_extended,offer_accepted,final_disposition,disposition_date,research_split,req_requisition_open_date,client_client_name,client_primary_job_families_general,client_hiring_speed_tier,client_pay_band_tier,client_preferred_work_arrangement,recruiter_recruiter_first_name,recruiter_team,recruiter_tenure_months,recruiter_typical_followup_speed_tier,recruiter_typical_communication_frequency_tier,days_application_to_interview,days_interview_to_offer,days_offer_to_response,days_acceptance_to_expected_start,days_expected_to_actual_start,pay_change_absolute,pay_change_percentage,total_communications,total_stage_events
APP-01902,CAND-01839,REQ-00188,CLI-007,REC-017,Medical Assistant,Healthcare,Pittsburgh,PA,hybrid,W2 Contract,0.3,career_site,26.57,28.65,11,2024-04-19,2024-04-26,2024-05-02,2024-05-04,2024-05-14,2024-05-15,True,True,joined_on_time,2024-05-15,discovery,2024-03-28,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Marcus,Team_Healthcare,22,fast,high,7,6,2,10,1.0,2.0799999999999983,7.828377869777939,7,8
APP-01903,CAND-01840,REQ-00072,CLI-002,REC-013,Medical Assistant,Healthcare,Charlotte,NC,onsite,Contract-to-Hire,3.2,career_site,43.11,48.31,15,2025-01-09,2025-01-20,2025-01-31,2025-02-03,2025-02-24,,True,False,declined_offer,2025-02-03,held_out_test,2024-12-14,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Kevin,Team_Technical,14,fast,medium,11,11,3,21,,5.200000000000003,12.062166550684303,6,4
APP-01904,CAND-01841,REQ-00220,CLI-008,REC-005,Network Administrator,IT/Technology,Philadelphia,PA,hybrid,Contract-to-Hire,3.2,job_board,38.51,44.65,0,2024-12-18,2024-12-21,2024-12-24,2024-12-27,2025-01-06,,True,False,declined_offer,2024-12-27,discovery,2024-11-11,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Ashley,Team_Healthcare,40,fast,low,3,3,3,10,,6.140000000000001,15.943910672552587,6,4
APP-01905,CAND-01842,REQ-00199,CLI-006,REC-005,Administrative Assistant,Administrative/Professional,Atlanta,GA,hybrid,Direct Hire,4.4,recruiter_sourced,20.64,21.05,9,2024-03-08,2024-03-15,2024-03-21,2024-03-22,2024-04-10,2024-04-21,True,True,joined_late,2024-04-21,held_out_test,2024-02-01,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Ashley,Team_Healthcare,40,fast,low,7,6,1,19,11.0,0.41000000000000014,1.9864341085271326,10,7
APP-01906,CAND-01843,REQ-00090,CLI-011,REC-012,Warehouse Associate,Light Industrial,Atlanta,GA,onsite,W2 Contract,2.5,referral,,20.94,18,2024-12-24,2025-01-08,2025-01-14,2025-01-14,2025-01-28,2025-02-02,True,True,joined_late,2025-02-02,discovery,2024-12-05,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Sofia,Team_Commercial,70,slow,high,15,6,0,14,5.0,,,5,8
APP-01907,CAND-01844,REQ-00001,CLI-004,REC-007,Software Engineer,IT/Technology,Atlanta,GA,remote,W2 Contract,6.8,job_board,49.86,50.76,11,2024-05-11,2024-05-19,2024-05-21,2024-05-24,2024-06-21,,True,True,accepted_no_show,2024-06-21,discovery,2024-04-19,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Emily,Team_Technical,22,fast,medium,8,2,3,28,,0.8999999999999986,1.805054151624546,6,7
APP-01908,CAND-01845,REQ-00013,CLI-007,REC-017,Pharmacy Technician,Healthcare,Houston,TX,onsite,1099,9.1,job_board,35.32,40.62,5,2024-11-30,2024-12-18,2024-12-26,2024-12-30,2025-01-22,,True,True,withdrew_post_acceptance,2025-01-02,held_out_test,2024-11-23,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Marcus,Team_Healthcare,22,fast,high,18,8,4,23,,5.299999999999997,15.005662514156276,10,6
APP-01909,CAND-01325,REQ-00008,CLI-001,REC-006,Shipping/Receiving Clerk,Light Industrial,Houston,TX,onsite,W2 Contract,2.2,recruiter_sourced,16.76,17.7,9,2025-07-28,2025-08-18,2025-08-29,2025-09-02,2025-09-24,,True,True,withdrew_post_acceptance,2025-09-08,hypothesis_generation,2024-10-28,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Carlos,Team_Commercial,8,fast,medium,21,11,4,22,,0.9399999999999977,5.6085918854415135,13,5
APP-01910,CAND-01846,REQ-00023,CLI-007,REC-014,Phlebotomist,Healthcare,Dallas,TX,onsite,W2 Contract,2.1,job_board,31.86,31.21,7,2024-12-19,2024-12-30,2025-01-01,2025-01-03,2025-01-14,,True,True,withdrew_post_acceptance,2025-01-05,hypothesis_generation,2024-11-15,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Rachel,Team_Healthcare,22,fast,medium,11,2,2,11,,-0.6499999999999986,-2.040175768989324,5,5
APP-01911,CAND-01847,REQ-00046,CLI-007,REC-008,Certified Nursing Assistant,Healthcare,Houston,TX,onsite,Contract-to-Hire,13.4,career_site,22.18,23.14,16,2024-04-27,2024-05-06,2024-05-16,2024-05-16,2024-06-20,,True,False,declined_offer,2024-05-16,hypothesis_generation,2024-04-17,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Wei,Team_Healthcare,8,fast,medium,9,10,0,35,,0.9600000000000009,4.32822362488729,3,4
APP-01912,CAND-01848,REQ-00094,CLI-001,REC-003,Forklift Operator,Light Industrial,Orlando,FL,remote,W2 Contract,4.4,job_board,23.05,24.46,18,2024-06-08,2024-06-27,2024-07-12,2024-07-12,2024-07-29,2024-07-29,True,True,joined_on_time,2024-07-29,discovery,2024-05-14,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Priya,Team_Commercial,4,slow,medium,19,15,0,17,0.0,1.4100000000000001,6.117136659436009,2,9
APP-01913,CAND-01849,REQ-00066,CLI-001,REC-003,Warehouse Associate,Light Industrial,Chicago,IL,onsite,1099,12.0,job_board,,20.03,11,2024-08-06,2024-08-15,2024-08-20,2024-08-24,2024-09-13,2024-10-03,True,True,joined_late,2024-10-03,discovery,2024-07-25,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Priya,Team_Commercial,4,slow,medium,9,5,4,20,20.0,,,5,8
APP-01914,CAND-01850,REQ-00187,CLI-007,REC-009,Phlebotomist,Healthcare,St. Louis,MO,onsite,1099,5.4,job_board,35.42,35.08,18,2025-02-23,2025-02-27,2025-03-01,2025-03-02,2025-03-20,,True,False,declined_offer,2025-03-02,discovery,2025-02-20,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Brandon,Team_Commercial,22,slow,low,4,2,1,18,,-0.3400000000000034,-0.9599096555618392,6,4
APP-01915,CAND-01851,REQ-00143,CLI-003,REC-001,Financial Analyst,Finance/Accounting,Charlotte,NC,remote,1099,3.1,job_board,21.8,27.01,1,2025-05-28,2025-06-15,2025-06-20,2025-06-24,2025-07-14,,True,True,accepted_no_show,2025-07-14,discovery,2025-05-21,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Maria,Team_Technical,14,slow,high,18,5,4,20,,5.210000000000001,23.89908256880734,7,6
APP-01916,CAND-01852,REQ-00013,CLI-007,REC-002,Pharmacy Technician,Healthcare,Houston,TX,onsite,1099,3.7,career_site,25.48,27.18,8,2024-11-29,2024-12-06,2024-12-19,2024-12-24,2025-01-20,,True,True,withdrew_post_acceptance,2025-01-13,held_out_test,2024-11-23,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,James,Team_Healthcare,30,fast,low,7,13,5,27,,1.6999999999999993,6.671899529042383,7,7
APP-01917,CAND-01853,REQ-00105,CLI-007,REC-005,Registered Nurse,Healthcare,Pittsburgh,PA,onsite,Contract-to-Hire,11.9,job_board,31.43,33.24,3,2025-02-04,2025-02-16,2025-03-04,2025-03-10,2025-03-30,2025-03-30,True,True,joined_on_time,2025-03-30,discovery,2025-01-03,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Ashley,Team_Healthcare,40,fast,low,12,16,6,20,0.0,1.8100000000000023,5.75882914412982,7,8
APP-01918,CAND-01854,REQ-00043,CLI-008,REC-016,Data Analyst,IT/Technology,Memphis,TN,hybrid,Contract-to-Hire,3.7,job_board,38.57,41.7,8,2024-05-08,2024-05-25,2024-06-06,2024-06-07,2024-06-26,2024-07-15,True,True,joined_late,2024-07-15,held_out_test,2024-03-29,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Jessica,Team_Technical,30,fast,medium,17,12,1,19,19.0,3.1300000000000026,8.115115374643512,7,9
APP-01919,CAND-01855,REQ-00192,CLI-008,REC-001,Business Systems Analyst,IT/Technology,Jacksonville,FL,hybrid,Direct Hire,2.6,recruiter_sourced,31.74,31.96,8,2025-02-27,2025-03-16,2025-04-03,2025-04-08,2025-04-13,,True,True,withdrew_post_acceptance,2025-04-12,discovery,2025-02-17,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Maria,Team_Technical,14,slow,high,17,18,5,5,,0.22000000000000242,0.6931316950220618,8,5
APP-01920,CAND-01856,REQ-00103,CLI-007,REC-014,Phlebotomist,Healthcare,Chicago,IL,remote,W2 Contract,1.9,job_board,29.4,34.05,5,2024-10-28,2024-11-13,2024-11-18,2024-11-21,2024-11-28,2024-11-29,True,True,joined_on_time,2024-11-29,held_out_test,2024-09-13,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Rachel,Team_Healthcare,22,fast,medium,16,5,3,7,1.0,4.649999999999999,15.81632653061224,3,7
APP-01921,CAND-01857,REQ-00130,CLI-011,REC-015,HR Coordinator,Administrative/Professional,Austin,TX,onsite,Contract-to-Hire,3.2,job_board,17.98,18.74,16,2025-04-11,2025-05-02,2025-05-16,2025-05-18,2025-06-10,2025-06-28,True,True,joined_late,2025-06-28,held_out_test,2025-04-02,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Omar,Team_Commercial,4,slow,medium,21,14,2,23,18.0,0.759999999999998,4.226918798665173,3,8
APP-01922,CAND-01858,REQ-00032,CLI-005,REC-012,Forklift Operator,Light Industrial,Columbus,OH,onsite,Contract-to-Hire,0.5,job_board,,20.42,11,2025-03-28,2025-04-17,2025-04-22,2025-04-22,2025-05-07,,True,False,declined_offer,2025-04-22,hypothesis_generation,2025-03-14,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Sofia,Team_Commercial,70,slow,high,20,5,0,15,,,,12,4
APP-01923,CAND-01859,REQ-00106,CLI-002,REC-017,Certified Nursing Assistant,Healthcare,Atlanta,GA,remote,Direct Hire,2.3,recruiter_sourced,45.59,48.8,16,2024-02-20,2024-03-10,2024-03-13,2024-03-13,2024-03-28,,True,False,declined_offer,2024-03-13,hypothesis_generation,2024-01-16,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Marcus,Team_Healthcare,22,fast,high,19,3,0,15,,3.2099999999999937,7.041017767054164,2,4
APP-01924,CAND-01860,REQ-00150,CLI-009,REC-004,Manufacturing Engineer,Engineering,Tucson,AZ,onsite,Direct Hire,1.5,job_board,31.71,31.71,11,2025-02-06,2025-02-14,2025-02-21,2025-02-27,2025-03-06,,True,False,declined_offer,2025-02-27,held_out_test,2025-01-29,Client_Iota_Industrial,Engineering,medium,market,onsite,David,Team_Technical,30,fast,high,8,7,6,7,,0.0,0.0,13,4
APP-01925,CAND-01861,REQ-00086,CLI-002,REC-011,Registered Nurse,Healthcare,Phoenix,AZ,onsite,W2 Contract,2.2,recruiter_sourced,25.75,29.88,4,2025-04-03,2025-04-14,2025-04-28,2025-05-03,2025-05-23,2025-05-26,True,True,joined_late,2025-05-26,discovery,2025-03-10,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Tyler,Team_Healthcare,30,fast,low,11,14,5,20,3.0,4.129999999999999,16.03883495145631,3,9
APP-01926,CAND-01862,REQ-00176,CLI-008,REC-016,Systems Administrator,IT/Technology,Austin,TX,hybrid,W2 Contract,3.5,recruiter_sourced,49.67,57.79,11,2025-04-09,2025-04-19,2025-05-02,2025-05-07,2025-06-04,2025-06-04,True,True,joined_on_time,2025-06-04,discovery,2025-04-05,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Jessica,Team_Technical,30,fast,medium,10,13,5,28,0.0,8.119999999999997,16.347896114354736,4,7
APP-01927,CAND-01863,REQ-00003,CLI-002,REC-017,Physical Therapist Asst.,Healthcare,St. Louis,MO,hybrid,W2 Contract,0.8,career_site,30.93,32.34,17,2024-11-11,2024-11-26,2024-11-30,2024-11-30,2024-12-25,2024-12-24,True,True,joined_on_time,2024-12-24,held_out_test,2024-10-16,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Marcus,Team_Healthcare,22,fast,high,15,4,0,25,-1.0,1.4100000000000037,4.558680892337549,14,8
APP-01928,CAND-01864,REQ-00152,CLI-003,REC-003,Accounts Payable Clerk,Finance/Accounting,Houston,TX,hybrid,W2 Contract,5.1,recruiter_sourced,24.85,28.39,13,2024-05-28,2024-06-05,2024-06-16,2024-06-22,2024-07-02,,True,True,withdrew_post_acceptance,2024-06-24,hypothesis_generation,2024-04-17,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Priya,Team_Commercial,4,slow,medium,8,11,6,10,,3.539999999999999,14.245472837022128,8,6
APP-01929,CAND-01865,REQ-00123,CLI-009,REC-013,Process Engineer,Engineering,Kansas City,MO,onsite,W2 Contract,7.4,career_site,40.52,41.05,18,2024-11-30,2024-12-10,2024-12-12,2024-12-12,2024-12-31,2025-01-06,True,True,joined_late,2025-01-06,held_out_test,2024-10-27,Client_Iota_Industrial,Engineering,medium,market,onsite,Kevin,Team_Technical,14,fast,medium,10,2,0,19,6.0,0.529999999999994,1.3079960513326603,7,8
APP-01930,CAND-01866,REQ-00158,CLI-010,REC-003,Customer Service Representative,Administrative/Professional,Phoenix,AZ,hybrid,Contract-to-Hire,6.0,job_board,18.91,18.71,17,2025-03-29,2025-04-03,2025-04-17,2025-04-20,2025-05-20,2025-06-03,True,True,joined_late,2025-06-03,discovery,2025-03-15,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Priya,Team_Commercial,4,slow,medium,5,14,3,30,14.0,-0.1999999999999993,-1.0576414595452104,3,8
APP-01931,CAND-01867,REQ-00206,CLI-006,REC-018,AR Specialist,Finance/Accounting,Indianapolis,IN,hybrid,Contract-to-Hire,3.5,reapply,36.35,36.69,11,2024-12-06,2024-12-19,2024-12-28,2024-12-30,2025-01-24,,True,False,declined_offer,2024-12-30,held_out_test,2024-10-22,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Linh,Team_Commercial,40,slow,high,13,9,2,25,,0.3399999999999963,0.9353507565336899,9,4
APP-01932,CAND-00234,REQ-00212,CLI-011,REC-009,HR Coordinator,Administrative/Professional,Chicago,IL,onsite,Direct Hire,6.4,recruiter_sourced,21.24,24.11,9,2025-05-27,2025-06-03,2025-06-20,2025-06-24,2025-07-25,,True,True,accepted_no_show,2025-07-25,discovery,2025-03-08,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Brandon,Team_Commercial,22,slow,low,7,17,4,31,,2.870000000000001,13.512241054613941,8,7
APP-01933,CAND-01868,REQ-00021,CLI-009,REC-001,Manufacturing Engineer,Engineering,Columbus,OH,hybrid,Direct Hire,7.1,recruiter_sourced,33.94,38.51,12,2025-06-23,2025-06-29,2025-07-05,2025-07-09,2025-08-08,,True,False,declined_offer,2025-07-09,held_out_test,2025-06-08,Client_Iota_Industrial,Engineering,medium,market,onsite,Maria,Team_Technical,14,slow,high,6,6,4,30,,4.57,13.464938126104892,9,5
APP-01934,CAND-01869,REQ-00105,CLI-007,REC-011,Registered Nurse,Healthcare,Pittsburgh,PA,onsite,Contract-to-Hire,4.0,job_board,22.27,26.22,8,2025-01-09,2025-01-30,2025-02-16,2025-02-20,2025-03-01,2025-03-01,True,True,joined_on_time,2025-03-01,hypothesis_generation,2025-01-03,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Tyler,Team_Healthcare,30,fast,low,21,17,4,9,0.0,3.9499999999999993,17.736865738661876,9,9
APP-01935,CAND-01870,REQ-00100,CLI-003,REC-012,Bookkeeper,Finance/Accounting,Chicago,IL,hybrid,W2 Contract,5.2,job_board,34.25,40.42,14,2025-01-29,2025-02-15,2025-02-22,2025-02-23,2025-03-27,2025-04-11,True,True,joined_late,2025-04-11,discovery,2024-12-20,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Sofia,Team_Commercial,70,slow,high,17,7,1,32,15.0,6.170000000000002,18.01459854014599,10,8
APP-01936,CAND-01871,REQ-00101,CLI-011,REC-009,General Laborer,Light Industrial,Chicago,IL,onsite,Contract-to-Hire,11.3,reapply,17.3,18.57,4,2025-02-02,2025-02-19,2025-03-07,2025-03-08,2025-03-18,,True,True,withdrew_post_acceptance,2025-03-14,discovery,2025-01-10,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Brandon,Team_Commercial,22,slow,low,17,16,1,10,,1.2699999999999996,7.341040462427744,2,6
APP-01937,CAND-01872,REQ-00025,CLI-006,REC-003,AR Specialist,Finance/Accounting,Nashville,TN,onsite,Direct Hire,4.2,career_site,33.05,35.27,6,2024-06-26,2024-07-10,2024-07-24,2024-07-30,2024-08-11,,True,True,withdrew_post_acceptance,2024-08-10,held_out_test,2024-06-23,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Priya,Team_Commercial,4,slow,medium,14,14,6,12,,2.220000000000006,6.717095310136176,8,7
APP-01938,CAND-01873,REQ-00095,CLI-001,REC-012,Shipping/Receiving Clerk,Light Industrial,Columbus,OH,onsite,W2 Contract,2.5,job_board,19.89,20.46,19,2024-09-27,2024-10-09,2024-10-18,2024-10-22,2024-10-28,2024-11-05,True,True,joined_late,2024-11-05,discovery,2024-09-24,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Sofia,Team_Commercial,70,slow,high,12,9,4,6,8.0,0.5700000000000003,2.8657616892911024,9,7
APP-01939,CAND-01874,REQ-00060,CLI-008,REC-009,Data Analyst,IT/Technology,Tucson,AZ,hybrid,W2 Contract,4.7,career_site,29.84,33.25,13,2025-04-25,2025-05-08,2025-05-24,2025-05-29,2025-06-08,,True,True,withdrew_post_acceptance,2025-06-05,held_out_test,2025-04-21,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Brandon,Team_Commercial,22,slow,low,13,16,5,10,,3.41,11.427613941018768,4,6
APP-01940,CAND-01875,REQ-00131,CLI-006,REC-009,Executive Assistant,Administrative/Professional,Memphis,TN,hybrid,Direct Hire,19.4,referral,17.11,17.69,11,2024-05-03,2024-05-10,2024-05-26,2024-05-27,2024-06-22,,True,True,accepted_no_show,2024-06-22,hypothesis_generation,2024-04-08,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Brandon,Team_Commercial,22,slow,low,7,16,1,26,,0.5800000000000018,3.3898305084745872,6,8
APP-01941,CAND-01876,REQ-00158,CLI-010,REC-003,Customer Service Representative,Administrative/Professional,Phoenix,AZ,hybrid,Contract-to-Hire,1.2,job_board,14.27,16.46,10,2025-04-11,2025-04-26,2025-05-04,2025-05-05,2025-05-29,2025-05-28,True,True,joined_on_time,2025-05-28,hypothesis_generation,2025-03-15,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Priya,Team_Commercial,4,slow,medium,15,8,1,24,-1.0,2.1900000000000013,15.346881569726708,4,7
APP-01942,CAND-01877,REQ-00204,CLI-011,REC-005,Forklift Operator,Light Industrial,Tampa,FL,onsite,Direct Hire,5.0,job_board,13.05,14.05,12,2024-10-31,2024-11-15,2024-12-02,2024-12-05,2025-01-03,2025-01-03,True,True,joined_on_time,2025-01-03,discovery,2024-10-10,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Ashley,Team_Healthcare,40,fast,low,15,17,3,29,0.0,1.0,7.662835249042145,7,8
APP-01943,CAND-01878,REQ-00079,CLI-005,REC-006,Material Handler,Light Industrial,Indianapolis,IN,onsite,1099,4.3,referral,13.57,14.65,16,2025-05-03,2025-05-07,2025-05-22,2025-05-27,2025-06-23,2025-06-26,True,True,joined_late,2025-06-26,discovery,2025-04-06,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Carlos,Team_Commercial,8,fast,medium,4,15,5,27,3.0,1.08,7.958732498157701,9,8
APP-01944,CAND-01879,REQ-00058,CLI-005,REC-013,Project Engineer,Engineering,Tampa,FL,onsite,Direct Hire,11.8,job_board,29.63,32.7,1,2024-02-11,2024-02-25,2024-03-05,2024-03-07,2024-03-15,,True,True,withdrew_post_acceptance,2024-03-13,discovery,2024-01-31,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Kevin,Team_Technical,14,fast,medium,14,9,2,8,,3.070000000000004,10.361120485993938,5,6
APP-01945,CAND-01880,REQ-00086,CLI-002,REC-011,Registered Nurse,Healthcare,Phoenix,AZ,onsite,W2 Contract,5.9,referral,,44.68,9,2025-04-05,2025-04-18,2025-05-04,2025-05-07,2025-05-22,2025-05-21,True,True,joined_on_time,2025-05-21,hypothesis_generation,2025-03-10,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Tyler,Team_Healthcare,30,fast,low,13,16,3,15,-1.0,,,6,8
APP-01946,CAND-01881,REQ-00049,CLI-008,REC-010,Systems Administrator,IT/Technology,Milwaukee,WI,hybrid,Direct Hire,5.3,recruiter_sourced,,66.02,8,2024-11-01,2024-11-19,2024-12-01,2024-12-03,2024-12-19,2024-12-27,True,True,joined_late,2024-12-27,hypothesis_generation,2024-10-02,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Nia,Team_Technical,22,medium,low,18,12,2,16,8.0,,,7,8
APP-01947,CAND-01882,REQ-00058,CLI-005,REC-013,Project Engineer,Engineering,Tampa,FL,onsite,Direct Hire,1.0,job_board,29.16,32.26,14,2024-02-01,2024-02-12,2024-02-18,2024-02-24,2024-03-04,2024-03-04,True,True,joined_on_time,2024-03-04,held_out_test,2024-01-31,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Kevin,Team_Technical,14,fast,medium,11,6,6,9,0.0,3.099999999999998,10.631001371742105,7,7
APP-01948,CAND-01883,REQ-00119,CLI-009,REC-016,Manufacturing Engineer,Engineering,Kansas City,MO,onsite,Direct Hire,2.9,referral,54.0,57.36,7,2025-02-27,2025-03-07,2025-03-14,2025-03-19,2025-03-28,,True,False,declined_offer,2025-03-19,hypothesis_generation,2025-01-29,Client_Iota_Industrial,Engineering,medium,market,onsite,Jessica,Team_Technical,30,fast,medium,8,7,5,9,,3.3599999999999994,6.222222222222221,10,4
APP-01949,CAND-01884,REQ-00141,CLI-009,REC-001,Civil Engineer,Engineering,Kansas City,MO,onsite,Direct Hire,1.0,referral,43.26,47.81,10,2024-04-09,2024-04-15,2024-05-02,2024-05-02,2024-05-25,,True,False,declined_offer,2024-05-02,discovery,2024-03-17,Client_Iota_Industrial,Engineering,medium,market,onsite,Maria,Team_Technical,14,slow,high,6,17,0,23,,4.550000000000004,10.517799352750819,9,5
APP-01950,CAND-01885,REQ-00013,CLI-007,REC-005,Pharmacy Technician,Healthcare,Houston,TX,onsite,1099,9.3,recruiter_sourced,33.19,31.47,6,2024-12-27,2025-01-16,2025-01-30,2025-02-03,2025-02-26,,True,True,withdrew_post_acceptance,2025-02-11,discovery,2024-11-23,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Ashley,Team_Healthcare,40,fast,low,20,14,4,23,,-1.7199999999999989,-5.182283820427837,2,6
APP-01951,CAND-01886,REQ-00062,CLI-011,REC-003,Office Coordinator,Administrative/Professional,Houston,TX,hybrid,W2 Contract,7.5,job_board,15.4,18.41,14,2025-07-17,2025-07-25,2025-08-01,2025-08-01,2025-08-16,2025-08-16,True,True,joined_on_time,2025-08-16,discovery,2025-06-10,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Priya,Team_Commercial,4,slow,medium,8,7,0,15,0.0,3.01,19.545454545454543,8,6
APP-01952,CAND-01887,REQ-00071,CLI-008,REC-001,Business Systems Analyst,IT/Technology,Philadelphia,PA,hybrid,W2 Contract,3.3,job_board,,44.95,18,2025-06-08,2025-06-19,2025-06-26,2025-07-01,2025-07-18,,True,True,withdrew_post_acceptance,2025-07-10,discovery,2025-05-04,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Maria,Team_Technical,14,slow,high,11,7,5,17,,,,9,6
APP-01953,CAND-01888,REQ-00145,CLI-010,REC-003,Office Coordinator,Administrative/Professional,Orlando,FL,onsite,Contract-to-Hire,3.8,career_site,16.84,19.43,13,2024-09-02,2024-09-05,2024-09-13,2024-09-19,2024-09-25,2024-09-25,True,True,joined_on_time,2024-09-25,hypothesis_generation,2024-09-01,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Priya,Team_Commercial,4,slow,medium,3,8,6,6,0.0,2.59,15.38004750593824,9,7
APP-01954,CAND-01889,REQ-00204,CLI-011,REC-013,Forklift Operator,Light Industrial,Tampa,FL,onsite,Direct Hire,2.4,career_site,18.66,19.62,10,2024-10-12,2024-10-16,2024-10-27,2024-10-31,2024-11-12,2024-11-12,True,True,joined_on_time,2024-11-12,discovery,2024-10-10,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Kevin,Team_Technical,14,fast,medium,4,11,4,12,0.0,0.9600000000000009,5.144694533762062,4,7
APP-01955,CAND-01890,REQ-00021,CLI-009,REC-004,Manufacturing Engineer,Engineering,Columbus,OH,hybrid,Direct Hire,4.4,recruiter_sourced,36.24,36.09,12,2025-06-25,2025-07-01,2025-07-17,2025-07-18,2025-08-14,2025-08-14,True,True,joined_on_time,2025-08-14,held_out_test,2025-06-08,Client_Iota_Industrial,Engineering,medium,market,onsite,David,Team_Technical,30,fast,high,6,16,1,27,0.0,-0.14999999999999858,-0.413907284768208,5,8
APP-01956,CAND-01891,REQ-00159,CLI-006,REC-006,Customer Service Representative,Administrative/Professional,Charlotte,NC,hybrid,W2 Contract,5.1,recruiter_sourced,,25.37,4,2025-05-14,2025-05-18,2025-06-01,2025-06-07,2025-06-21,2025-07-02,True,True,joined_late,2025-07-02,discovery,2025-05-14,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Carlos,Team_Commercial,8,fast,medium,4,14,6,14,11.0,,,4,8
APP-01957,CAND-01892,REQ-00143,CLI-003,REC-015,Financial Analyst,Finance/Accounting,Charlotte,NC,remote,1099,2.7,recruiter_sourced,42.36,41.62,13,2025-06-25,2025-07-05,2025-07-14,2025-07-15,2025-08-07,,True,True,withdrew_post_acceptance,2025-08-07,discovery,2025-05-21,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Omar,Team_Commercial,4,slow,medium,10,9,1,23,,-0.740000000000002,-1.7469310670443863,3,6
APP-01958,CAND-01893,REQ-00090,CLI-011,REC-006,Warehouse Associate,Light Industrial,Atlanta,GA,onsite,W2 Contract,7.4,job_board,15.35,18.32,9,2024-12-10,2024-12-25,2025-01-03,2025-01-05,2025-02-02,,True,True,withdrew_post_acceptance,2025-01-07,discovery,2024-12-05,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Carlos,Team_Commercial,8,fast,medium,15,9,2,28,,2.9700000000000006,19.3485342019544,6,6
