journey_stage,mechanism_id,mechanism_name,application_id,evidence_id,outcome,dropoff,mapping_source
submitted,BM-005,Choice Overload,APP-01769,EV-6cb701b7cc4d,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-005,Choice Overload,APP-01769,EV-02780d5832f5,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-005,Choice Overload,APP-01769,EV-858af05f5310,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01770,EV-e6b94d296752,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-01770,EV-b72de7b48c65,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01771,EV-da0ab5e716ed,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01771,EV-9e10d7d81b90,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-01771,EV-3db7c27e3ecb,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-01771,EV-53f9e16aa858,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01771,EV-678332f71355,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01771,EV-900399ab9041,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01771,EV-e9e5fab70088,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01771,EV-ea765e7a5005,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01771,EV-11ac27085202,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-020,Commitment / Consistency,APP-01773,EV-907e95a827cd,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-020,Commitment / Consistency,APP-01773,EV-5fd4aee23128,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-001,Status Quo Bias,APP-01775,EV-f6f4e3e3cf5d,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-014,Confirmation Bias,APP-01775,EV-3f219694e3af,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-001,Status Quo Bias,APP-01775,EV-1293dea49b7e,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-001,Status Quo Bias,APP-01775,EV-bedc2597fc2f,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01775,EV-946a0f51b8cc,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-014,Confirmation Bias,APP-01775,EV-52b4b11281fa,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-01775,EV-56907485168d,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-01775,EV-ec1ccaa1fc4b,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-014,Confirmation Bias,APP-01775,EV-0adcdd7712c3,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-001,Status Quo Bias,APP-01776,EV-c5555d47ca6a,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-023,Goal Gradient,APP-01776,EV-4bbc9ee3c633,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-029,Uncertainty / Ambiguity Aversion,APP-01776,EV-020c855ada06,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-023,Goal Gradient,APP-01776,EV-113062b6edc4,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-023,Goal Gradient,APP-01776,EV-808b5a85c929,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01776,EV-d5a85bd73497,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01776,EV-a584f67283f5,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-01776,EV-935dae2379ed,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-01776,EV-1b10900bcee2,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-01776,EV-aa9e193925ba,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-023,Goal Gradient,APP-01776,EV-9939a287d2f6,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-023,Goal Gradient,APP-01776,EV-3ccb6cf99609,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-01776,EV-6d1d616a7f81,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-01778,EV-197427a30b3b,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-023,Goal Gradient,APP-01780,EV-31ff15a7bc29,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-011,Reciprocity,APP-01782,EV-bcceef277212,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-011,Reciprocity,APP-01782,EV-d914dfed6608,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-002,Loss Aversion,APP-01782,EV-04c6176592df,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-020,Commitment / Consistency,APP-01783,EV-5d704a780877,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-020,Commitment / Consistency,APP-01783,EV-c6331466afa8,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-020,Commitment / Consistency,APP-01783,EV-4ec45cf399e7,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-029,Uncertainty / Ambiguity Aversion,APP-01786,EV-daf425c6e137,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-029,Uncertainty / Ambiguity Aversion,APP-01786,EV-2ddfaad48b9f,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-001,Status Quo Bias,APP-01786,EV-76f48abf1e70,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-002,Loss Aversion,APP-01786,EV-2eae2a306487,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01786,EV-a95c4d6cf041,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-01786,EV-1afdb28dbba9,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-002,Loss Aversion,APP-01786,EV-9aeff85ce3ae,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-002,Loss Aversion,APP-01786,EV-35464cc79b35,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01788,EV-4c892a63e20c,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01788,EV-a8c3872b5c20,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01788,EV-824a8c2936a3,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-029,Uncertainty / Ambiguity Aversion,APP-01788,EV-e227d61e2b77,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-029,Uncertainty / Ambiguity Aversion,APP-01788,EV-22fd0654b045,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-001,Status Quo Bias,APP-01788,EV-17c36df91024,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-018,Identity Signaling,APP-01789,EV-2210e1929a5d,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-011,Reciprocity,APP-01790,EV-5ad34ec59ee1,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-011,Reciprocity,APP-01790,EV-7e5f423a2cc9,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-011,Reciprocity,APP-01790,EV-d939f61f2948,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-011,Reciprocity,APP-01790,EV-73291bd02df6,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-011,Reciprocity,APP-01790,EV-eeaba2145c36,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-011,Reciprocity,APP-01790,EV-5124d2f57b23,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-029,Uncertainty / Ambiguity Aversion,APP-01794,EV-68f68433f674,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-023,Goal Gradient,APP-01794,EV-60e3faecf05c,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-001,Status Quo Bias,APP-01794,EV-76cbd0d90ffd,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01794,EV-ab5ef5b2d5fa,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01794,EV-43f33dfbca55,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-01794,EV-6b7ec19ac878,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-01794,EV-945881993b4e,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-01794,EV-15937678cee1,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-01794,EV-63416880c2c0,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01794,EV-bcace1b4f855,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01794,EV-ce3b9fecb32a,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-001,Status Quo Bias,APP-01795,EV-b436f40fa983,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-029,Uncertainty / Ambiguity Aversion,APP-01795,EV-6a42d292cdf4,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01795,EV-5ea9a783a4e6,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-01795,EV-bde0cb79157a,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-01795,EV-007461767d40,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01795,EV-3d3d39682f4b,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01795,EV-d68e4ef43da6,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01795,EV-351b6f22f38f,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01795,EV-05241f85b7d4,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-001,Status Quo Bias,APP-01795,EV-9fbfcb952700,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-001,Status Quo Bias,APP-01795,EV-b0f69afda0a9,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-01797,EV-e3c1459aa391,joined_on_time,False,HUMAN_REVIEWED
offer_accepted,BM-006,Friction,APP-01797,EV-559e606ef85c,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-001,Status Quo Bias,APP-01798,EV-eb0412c3fdde,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-001,Status Quo Bias,APP-01798,EV-eaec48bce7af,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-029,Uncertainty / Ambiguity Aversion,APP-01798,EV-5a07fe7a6257,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-029,Uncertainty / Ambiguity Aversion,APP-01798,EV-3c3e793c3d8d,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-01798,EV-286fe1a0864f,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-01798,EV-cb3148ff509c,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-01798,EV-90a6ae197eb3,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-011,Reciprocity,APP-01800,EV-48acc11bb2c8,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-011,Reciprocity,APP-01804,EV-184eb2c37aa7,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-01804,EV-dd7ccce282d5,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-011,Reciprocity,APP-01804,EV-f4491cdb8242,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-002,Loss Aversion,APP-01806,EV-5ac5f65f2cae,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-020,Commitment / Consistency,APP-01808,EV-453f09d7bc98,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-018,Identity Signaling,APP-01808,EV-6956878598dc,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-01809,EV-f79d5ca19516,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-029,Uncertainty / Ambiguity Aversion,APP-01809,EV-0d5f5822d328,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01810,EV-9b432d60d90e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-01810,EV-a46a3fa0f731,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-006,Friction,APP-01810,EV-cb0296f16333,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-006,Friction,APP-01810,EV-1f5f60eb6c07,joined_on_time,False,HUMAN_REVIEWED
offer_extended,BM-006,Friction,APP-01810,EV-1af87749137f,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-006,Friction,APP-01810,EV-cc21d6a76961,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-020,Commitment / Consistency,APP-01811,EV-7712437ff25d,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-023,Goal Gradient,APP-01812,EV-b8de01ba971c,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-023,Goal Gradient,APP-01812,EV-0ae5f0022211,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01816,EV-883df6e63231,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01816,EV-3aa9fdfa5050,joined_on_time,False,HUMAN_REVIEWED
submitted,BM-020,Commitment / Consistency,APP-01816,EV-3c227870959e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-01817,EV-a3d310672e52,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-01817,EV-77e73f6a47eb,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01822,EV-5d700a694f1b,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01822,EV-b98f6495f2c0,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-014,Confirmation Bias,APP-01822,EV-e3901cbcf70c,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01822,EV-12d82254b5ae,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01826,EV-4f15db05966e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-001,Status Quo Bias,APP-01826,EV-ca6cae2f45bb,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01826,EV-3b98c35b20d1,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-01826,EV-6492e1de528f,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-029,Uncertainty / Ambiguity Aversion,APP-01827,EV-9d42271c57de,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-005,Choice Overload,APP-01827,EV-e60fbc2fa681,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-005,Choice Overload,APP-01827,EV-df40189772b5,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-005,Choice Overload,APP-01827,EV-b8478d382ea5,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-01827,EV-ce5ba0313573,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-005,Choice Overload,APP-01827,EV-4f7a812f0e56,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-005,Choice Overload,APP-01827,EV-9d8f7b8f469c,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-005,Choice Overload,APP-01827,EV-f915b2163cbd,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-023,Goal Gradient,APP-01828,EV-7e7a1b61a1eb,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-023,Goal Gradient,APP-01828,EV-9cf17df24a72,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-029,Uncertainty / Ambiguity Aversion,APP-01828,EV-382a92ca49f5,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-023,Goal Gradient,APP-01828,EV-179855043041,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-01828,EV-7af0234c6706,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-013,Anchoring,APP-01829,EV-39539ed3a67d,joined_late,False,HUMAN_REVIEWED
screened,BM-002,Loss Aversion,APP-01829,EV-d8f2458c3fdd,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-01829,EV-9945cd0fd2c6,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-01829,EV-529f80eb61cd,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-002,Loss Aversion,APP-01829,EV-63ace71c0eb1,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-002,Loss Aversion,APP-01829,EV-fb6ba56574a0,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-029,Uncertainty / Ambiguity Aversion,APP-01831,EV-bbb77e86a949,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-029,Uncertainty / Ambiguity Aversion,APP-01831,EV-4afe0053d9a7,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-029,Uncertainty / Ambiguity Aversion,APP-01831,EV-19294ecfc9ca,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-029,Uncertainty / Ambiguity Aversion,APP-01831,EV-dffaf4469fcc,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-002,Loss Aversion,APP-01831,EV-58369a734499,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-01834,EV-a3a79b827221,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-01834,EV-c8f84d18ff7e,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-029,Uncertainty / Ambiguity Aversion,APP-01834,EV-8970f5d578b1,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-029,Uncertainty / Ambiguity Aversion,APP-01834,EV-2ceef617316c,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-023,Goal Gradient,APP-01836,EV-9251f0ebc9c1,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01838,EV-9497c591a814,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01838,EV-b351b6ce2bbe,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-023,Goal Gradient,APP-01838,EV-073cc3262635,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01838,EV-dd7e8d87296a,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01838,EV-ef8cf63e30c4,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-01838,EV-a680b1236de6,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-01838,EV-5d022656ca28,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-006,Friction,APP-01838,EV-ad49c3ac930d,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-006,Friction,APP-01841,EV-e0e8fb51306f,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-023,Goal Gradient,APP-01841,EV-39cef1d7d483,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-006,Friction,APP-01841,EV-b46af18636dc,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-006,Friction,APP-01841,EV-4402a1afc806,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-006,Friction,APP-01841,EV-476b5b45fcc9,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-006,Friction,APP-01842,EV-0b9e61bd17aa,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01842,EV-12a37d482960,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01842,EV-7d6d094e65f0,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01842,EV-59366ef808c7,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
