event_id,application_id,stage_name,stage_timestamp,days_in_prior_stage
EVT-015266,APP-02235,client_interview_1,2024-10-14,9
EVT-015267,APP-02235,client_interview_2,2024-10-16,2
EVT-015268,APP-02235,offer_extended,2024-10-20,4
EVT-015269,APP-02236,screened,2024-11-05,0
EVT-015270,APP-02236,submitted,2024-11-07,2
EVT-015271,APP-02236,client_interview_1,2024-11-20,13
EVT-015272,APP-02236,offer_extended,2024-12-03,13
EVT-015273,APP-02236,offer_accepted,2024-12-03,0
EVT-015274,APP-02236,onboarding_docs_sent,2024-12-20,17
EVT-015275,APP-02236,start_date,2024-12-21,1
EVT-015276,APP-02237,screened,2024-05-20,0
EVT-015277,APP-02237,submitted,2024-05-22,2
EVT-015278,APP-02237,client_interview_1,2024-05-30,8
EVT-015279,APP-02237,offer_extended,2024-06-04,5
EVT-015280,APP-02237,offer_accepted,2024-06-10,6
EVT-015281,APP-02237,onboarding_docs_sent,2024-06-17,7
EVT-015282,APP-02237,start_date,2024-06-20,3
EVT-015283,APP-02238,screened,2024-06-02,0
EVT-015284,APP-02238,submitted,2024-06-03,1
EVT-015285,APP-02238,client_interview_1,2024-06-08,5
EVT-015286,APP-02238,offer_extended,2024-06-18,10
EVT-015287,APP-02238,offer_accepted,2024-06-18,0
EVT-015288,APP-02238,background_check,2024-06-25,7
EVT-015289,APP-02238,onboarding_docs_sent,2024-07-19,24
EVT-015290,APP-02238,start_date,2024-07-24,5
EVT-015291,APP-02239,screened,2024-08-27,0
EVT-015292,APP-02239,submitted,2024-08-28,1
EVT-015293,APP-02239,client_interview_1,2024-09-01,4
EVT-015294,APP-02239,offer_extended,2024-09-18,17
EVT-015295,APP-02239,offer_accepted,2024-09-19,1
EVT-015296,APP-02239,background_check,2024-09-21,2
EVT-015297,APP-02239,start_date,2024-10-15,24
EVT-015298,APP-02240,screened,2025-03-30,0
EVT-015299,APP-02240,submitted,2025-04-01,2
EVT-015300,APP-02240,client_interview_1,2025-04-05,4
EVT-015301,APP-02240,offer_extended,2025-04-11,6
EVT-015302,APP-02240,offer_accepted,2025-04-12,1
EVT-015303,APP-02240,background_check,2025-04-14,2
EVT-015304,APP-02241,screened,2024-12-17,0
EVT-015305,APP-02241,submitted,2024-12-19,2
EVT-015306,APP-02241,client_interview_1,2024-12-24,5
EVT-015307,APP-02241,offer_extended,2025-01-11,18
EVT-015308,APP-02242,screened,2024-04-05,0
EVT-015309,APP-02242,submitted,2024-04-07,2
EVT-015310,APP-02242,client_interview_1,2024-04-09,2
EVT-015311,APP-02242,offer_extended,2024-04-19,10
EVT-015312,APP-02242,offer_accepted,2024-04-22,3
EVT-015313,APP-02243,screened,2025-03-18,0
EVT-015314,APP-02243,submitted,2025-03-21,3
EVT-015315,APP-02243,client_interview_1,2025-03-30,9
EVT-015316,APP-02243,offer_extended,2025-04-07,8
EVT-015317,APP-02243,offer_accepted,2025-04-09,2
EVT-015318,APP-02243,background_check,2025-04-14,5
EVT-015319,APP-02244,screened,2024-09-11,0
EVT-015320,APP-02244,client_interview_1,2024-09-11,0
EVT-015321,APP-02244,submitted,2024-09-12,1
EVT-015322,APP-02244,offer_extended,2024-09-26,14
EVT-015323,APP-02245,screened,2024-07-01,0
EVT-015324,APP-02245,submitted,2024-07-02,1
EVT-015325,APP-02245,client_interview_1,2024-07-08,6
EVT-015326,APP-02245,offer_extended,2024-07-10,2
EVT-015327,APP-02245,offer_accepted,2024-07-11,1
EVT-015328,APP-02245,background_check,2024-07-19,8
EVT-015329,APP-02246,screened,2025-02-28,0
EVT-015330,APP-02246,submitted,2025-03-03,3
EVT-015331,APP-02246,client_interview_1,2025-03-13,10
EVT-015332,APP-02246,offer_extended,2025-03-22,9
EVT-015333,APP-02246,offer_accepted,2025-03-24,2
EVT-015334,APP-02246,background_check,2025-03-30,6
EVT-015335,APP-02247,screened,2025-03-15,0
EVT-015336,APP-02247,submitted,2025-03-19,4
EVT-015337,APP-02247,client_interview_1,2025-04-01,13
EVT-015338,APP-02247,client_interview_2,2025-04-11,10
EVT-015339,APP-02247,offer_extended,2025-04-16,5
EVT-015340,APP-02247,offer_accepted,2025-04-22,6
EVT-015341,APP-02247,background_check,2025-04-27,5
EVT-015342,APP-02247,onboarding_docs_sent,2025-05-07,10
EVT-015343,APP-02247,start_date,2025-05-10,3
EVT-015344,APP-02248,screened,2025-05-17,0
EVT-015345,APP-02248,submitted,2025-05-19,2
EVT-015346,APP-02248,client_interview_1,2025-05-24,5
EVT-015347,APP-02248,offer_extended,2025-05-26,2
EVT-015348,APP-02248,offer_accepted,2025-05-29,3
EVT-015349,APP-02248,background_check,2025-06-03,5
EVT-015350,APP-02248,onboarding_docs_sent,2025-06-09,6
EVT-015351,APP-02249,screened,2024-03-05,0
EVT-015352,APP-02249,submitted,2024-03-09,4
EVT-015353,APP-02249,client_interview_1,2024-03-23,14
EVT-015354,APP-02249,offer_extended,2024-03-28,5
EVT-015355,APP-02249,offer_accepted,2024-04-02,5
EVT-015356,APP-02249,onboarding_docs_sent,2024-04-05,3
EVT-015357,APP-02249,background_check,2024-04-10,5
EVT-015358,APP-02249,start_date,2024-04-10,0
EVT-015359,APP-02250,screened,2024-10-23,0
EVT-015360,APP-02250,submitted,2024-10-25,2
EVT-015361,APP-02250,client_interview_1,2024-11-10,16
EVT-015362,APP-02250,offer_extended,2024-11-12,2
EVT-015363,APP-02250,offer_accepted,2024-11-14,2
EVT-015364,APP-02250,background_check,2024-11-16,2
EVT-015365,APP-02251,screened,2024-12-04,0
EVT-015366,APP-02251,submitted,2024-12-06,2
EVT-015367,APP-02251,client_interview_1,2024-12-06,0
EVT-015368,APP-02251,offer_extended,2024-12-16,10
EVT-015369,APP-02251,offer_accepted,2024-12-17,1
EVT-015370,APP-02251,background_check,2024-12-22,5
EVT-015371,APP-02251,start_date,2025-01-16,25
EVT-015372,APP-02252,screened,2024-04-25,0
EVT-015373,APP-02252,submitted,2024-04-28,3
EVT-015374,APP-02252,client_interview_1,2024-05-06,8
EVT-015375,APP-02252,client_interview_2,2024-05-08,2
EVT-015376,APP-02252,offer_extended,2024-05-19,11
EVT-015377,APP-02252,offer_accepted,2024-05-20,1
EVT-015378,APP-02252,background_check,2024-05-24,4
EVT-015379,APP-02252,onboarding_docs_sent,2024-06-11,18
EVT-015380,APP-02252,start_date,2024-07-06,25
EVT-015381,APP-02253,screened,2025-07-14,0
EVT-015382,APP-02253,submitted,2025-07-15,1
EVT-015383,APP-02253,client_interview_1,2025-07-26,11
EVT-015384,APP-02253,client_interview_2,2025-07-31,5
EVT-015385,APP-02253,offer_extended,2025-08-10,10
EVT-015386,APP-02254,screened,2024-04-22,0
EVT-015387,APP-02254,submitted,2024-04-25,3
EVT-015388,APP-02254,client_interview_1,2024-05-08,13
EVT-015389,APP-02254,client_interview_2,2024-05-16,8
EVT-015390,APP-02254,offer_extended,2024-05-23,7
EVT-015391,APP-02254,offer_accepted,2024-05-23,0
EVT-015392,APP-02254,background_check,2024-05-31,8
EVT-015393,APP-02254,start_date,2024-06-09,9
EVT-015394,APP-02255,screened,2025-01-28,0
EVT-015395,APP-02255,client_interview_1,2025-01-30,2
EVT-015396,APP-02255,submitted,2025-02-01,2
EVT-015397,APP-02255,offer_extended,2025-02-17,16
EVT-015398,APP-02255,offer_accepted,2025-02-19,2
EVT-015399,APP-02255,background_check,2025-02-23,4
EVT-015400,APP-02255,onboarding_docs_sent,2025-03-04,9
EVT-015401,APP-02255,start_date,2025-03-05,1
EVT-015402,APP-02256,screened,2024-10-05,0
EVT-015403,APP-02256,submitted,2024-10-06,1
EVT-015404,APP-02256,client_interview_1,2024-10-23,17
EVT-015405,APP-02256,offer_extended,2024-10-30,7
EVT-015406,APP-02256,offer_accepted,2024-11-01,2
EVT-015407,APP-02256,start_date,2024-12-03,32
EVT-015408,APP-02257,screened,2024-10-20,0
EVT-015409,APP-02257,submitted,2024-10-23,3
EVT-015410,APP-02257,client_interview_1,2024-10-23,0
EVT-015411,APP-02257,offer_extended,2024-10-26,3
EVT-015412,APP-02257,offer_accepted,2024-10-28,2
EVT-015413,APP-02257,background_check,2024-10-31,3
EVT-015414,APP-02257,onboarding_docs_sent,2024-11-04,4
EVT-015415,APP-02257,start_date,2024-11-07,3
EVT-015416,APP-02258,screened,2025-07-10,0
EVT-015417,APP-02258,submitted,2025-07-12,2
EVT-015418,APP-02258,client_interview_1,2025-07-15,3
EVT-015419,APP-02258,offer_extended,2025-07-27,12
EVT-015420,APP-02258,offer_accepted,2025-07-31,4
EVT-015421,APP-02258,background_check,2025-08-06,6
EVT-015422,APP-02258,onboarding_docs_sent,2025-08-12,6
EVT-015423,APP-02258,start_date,2025-08-16,4
EVT-015424,APP-02259,screened,2025-02-27,0
EVT-015425,APP-02259,submitted,2025-03-02,3
EVT-015426,APP-02259,client_interview_1,2025-03-07,5
EVT-015427,APP-02259,offer_extended,2025-03-17,10
EVT-015428,APP-02259,offer_accepted,2025-03-18,1
EVT-015429,APP-02259,onboarding_docs_sent,2025-04-04,17
EVT-015430,APP-02259,start_date,2025-04-24,20
EVT-015431,APP-02260,screened,2024-07-24,0
EVT-015432,APP-02260,submitted,2024-07-26,2
EVT-015433,APP-02260,client_interview_1,2024-08-02,7
EVT-015434,APP-02260,client_interview_2,2024-08-04,2
EVT-015435,APP-02260,offer_extended,2024-08-15,11
EVT-015436,APP-02260,offer_accepted,2024-08-16,1
EVT-015437,APP-02261,screened,2025-02-27,0
EVT-015438,APP-02261,submitted,2025-03-01,2
EVT-015439,APP-02261,client_interview_1,2025-03-03,2
EVT-015440,APP-02261,client_interview_2,2025-03-06,3
EVT-015441,APP-02261,offer_extended,2025-03-18,12
EVT-015442,APP-02261,offer_accepted,2025-03-21,3
EVT-015443,APP-02261,background_check,2025-03-29,8
EVT-015444,APP-02262,screened,2024-05-11,0
EVT-015445,APP-02262,submitted,2024-05-14,3
EVT-015446,APP-02262,client_interview_1,2024-05-16,2
EVT-015447,APP-02262,offer_extended,2024-05-22,6
EVT-015448,APP-02262,offer_accepted,2024-05-22,0
EVT-015449,APP-02262,background_check,2024-05-25,3
EVT-015450,APP-02262,onboarding_docs_sent,2024-06-06,12
EVT-015451,APP-02262,start_date,2024-06-09,3
EVT-015452,APP-02263,screened,2025-01-20,0
EVT-015453,APP-02263,submitted,2025-01-21,1
EVT-015454,APP-02263,client_interview_1,2025-02-01,11
EVT-015455,APP-02263,offer_extended,2025-02-09,8
EVT-015456,APP-02263,offer_accepted,2025-02-12,3
EVT-015457,APP-02263,background_check,2025-02-15,3
EVT-015458,APP-02264,screened,2024-03-03,0
EVT-015459,APP-02264,submitted,2024-03-05,2
EVT-015460,APP-02264,client_interview_1,2024-03-08,3
EVT-015461,APP-02264,offer_extended,2024-03-26,18
EVT-015462,APP-02264,offer_accepted,2024-03-26,0
EVT-015463,APP-02264,background_check,2024-03-27,1
EVT-015464,APP-02264,onboarding_docs_sent,2024-04-11,15
EVT-015465,APP-02264,start_date,2024-04-15,4
EVT-015466,APP-02265,screened,2025-01-17,0
EVT-015467,APP-02265,client_interview_1,2025-01-19,2
EVT-015468,APP-02265,submitted,2025-01-21,2
EVT-015469,APP-02265,offer_extended,2025-01-24,3
EVT-015470,APP-02265,offer_accepted,2025-01-28,4
EVT-015471,APP-02265,background_check,2025-02-02,5
EVT-015472,APP-02266,screened,2024-02-17,0
EVT-015473,APP-02266,submitted,2024-02-19,2
EVT-015474,APP-02266,client_interview_1,2024-02-20,1
EVT-015475,APP-02266,offer_extended,2024-02-22,2
EVT-015476,APP-02266,offer_accepted,2024-02-22,0
EVT-015477,APP-02266,background_check,2024-02-23,1
EVT-015478,APP-02266,start_date,2024-03-22,28
EVT-015479,APP-02267,screened,2024-12-26,0
EVT-015480,APP-02267,submitted,2024-12-30,4
EVT-015481,APP-02267,client_interview_1,2025-01-03,4
EVT-015482,APP-02267,offer_extended,2025-01-20,17
EVT-015483,APP-02267,offer_accepted,2025-01-20,0
EVT-015484,APP-02267,background_check,2025-01-21,1
EVT-015485,APP-02267,onboarding_docs_sent,2025-02-14,24
EVT-015486,APP-02267,start_date,2025-03-01,15
EVT-015487,APP-02268,screened,2025-01-25,0
EVT-015488,APP-02268,submitted,2025-01-29,4
EVT-015489,APP-02268,client_interview_1,2025-01-30,1
EVT-015490,APP-02268,offer_extended,2025-02-08,9
EVT-015491,APP-02269,screened,2025-06-01,0
EVT-015492,APP-02269,submitted,2025-06-04,3
EVT-015493,APP-02269,client_interview_1,2025-06-15,11
EVT-015494,APP-02269,offer_extended,2025-07-01,16
EVT-015495,APP-02270,screened,2024-12-21,0
EVT-015496,APP-02270,submitted,2024-12-23,2
EVT-015497,APP-02270,client_interview_1,2024-12-29,6
EVT-015498,APP-02270,client_interview_2,2025-01-05,7
EVT-015499,APP-02270,offer_extended,2025-01-14,9
EVT-015500,APP-02271,screened,2024-10-22,0
EVT-015501,APP-02271,submitted,2024-10-24,2
EVT-015502,APP-02271,client_interview_1,2024-10-24,0
EVT-015503,APP-02271,offer_extended,2024-11-09,16
EVT-015504,APP-02271,offer_accepted,2024-11-12,3
EVT-015505,APP-02271,background_check,2024-11-18,6
EVT-015506,APP-02271,start_date,2024-12-02,14
EVT-015507,APP-02272,screened,2024-10-11,0
EVT-015508,APP-02272,submitted,2024-10-15,4
EVT-015509,APP-02272,client_interview_1,2024-10-26,11
EVT-015510,APP-02272,offer_extended,2024-10-30,4
EVT-015511,APP-02272,offer_accepted,2024-10-31,1
EVT-015512,APP-02272,onboarding_docs_sent,2024-11-06,6
EVT-015513,APP-02272,background_check,2024-11-07,1
EVT-015514,APP-02272,start_date,2024-11-10,3
EVT-015515,APP-02273,screened,2024-11-03,0
EVT-015516,APP-02273,submitted,2024-11-06,3
EVT-015517,APP-02273,client_interview_1,2024-11-07,1
EVT-015518,APP-02273,offer_extended,2024-11-10,3
EVT-015519,APP-02274,screened,2024-05-06,0
EVT-015520,APP-02274,submitted,2024-05-10,4
EVT-015521,APP-02274,client_interview_1,2024-05-18,8
EVT-015522,APP-02274,offer_extended,2024-06-04,17
EVT-015523,APP-02274,offer_accepted,2024-06-09,5
EVT-015524,APP-02274,onboarding_docs_sent,2024-06-26,17
EVT-015525,APP-02274,start_date,2024-06-27,1
EVT-015526,APP-02275,screened,2025-01-07,0
EVT-015527,APP-02275,submitted,2025-01-09,2
EVT-015528,APP-02275,client_interview_1,2025-01-12,3
EVT-015529,APP-02275,offer_extended,2025-01-16,4
EVT-015530,APP-02275,offer_accepted,2025-01-22,6
EVT-015531,APP-02275,background_check,2025-01-25,3
EVT-015532,APP-02275,start_date,2025-01-30,5
EVT-015533,APP-02276,screened,2024-02-22,0
EVT-015534,APP-02276,submitted,2024-02-24,2
EVT-015535,APP-02276,client_interview_1,2024-03-10,15
EVT-015536,APP-02276,offer_extended,2024-03-14,4
EVT-015537,APP-02276,offer_accepted,2024-03-14,0
EVT-015538,APP-02276,background_check,2024-03-21,7
EVT-015539,APP-02277,screened,2024-10-18,0
EVT-015540,APP-02277,submitted,2024-10-19,1
EVT-015541,APP-02277,client_interview_1,2024-10-28,9
EVT-015542,APP-02277,offer_extended,2024-11-03,6
EVT-015543,APP-02277,offer_accepted,2024-11-09,6
EVT-015544,APP-02277,background_check,2024-11-14,5
EVT-015545,APP-02277,start_date,2024-11-19,5
EVT-015546,APP-02278,screened,2024-04-23,0
EVT-015547,APP-02278,submitted,2024-04-25,2
EVT-015548,APP-02278,client_interview_1,2024-05-07,12
EVT-015549,APP-02278,offer_extended,2024-05-15,8
EVT-015550,APP-02278,offer_accepted,2024-05-16,1
EVT-015551,APP-02278,background_check,2024-05-24,8
EVT-015552,APP-02278,onboarding_docs_sent,2024-06-03,10
EVT-015553,APP-02278,start_date,2024-06-10,7
EVT-015554,APP-02279,screened,2024-09-15,0
EVT-015555,APP-02279,submitted,2024-09-19,4
EVT-015556,APP-02279,client_interview_1,2024-09-26,7
EVT-015557,APP-02279,offer_extended,2024-09-30,4
EVT-015558,APP-02279,offer_accepted,2024-10-02,2
EVT-015559,APP-02279,background_check,2024-10-06,4
EVT-015560,APP-02279,onboarding_docs_sent,2024-10-10,4
EVT-015561,APP-02279,start_date,2024-10-17,7
EVT-015562,APP-02280,screened,2025-08-03,0
EVT-015563,APP-02280,submitted,2025-08-04,1
EVT-015564,APP-02280,client_interview_1,2025-08-14,10
EVT-015565,APP-02280,offer_extended,2025-08-21,7
EVT-015566,APP-02280,offer_accepted,2025-08-26,5
EVT-015567,APP-02280,background_check,2025-08-30,4
EVT-015568,APP-02280,onboarding_docs_sent,2025-09-08,9
EVT-015569,APP-02280,start_date,2025-09-13,5
EVT-015570,APP-02281,screened,2024-12-19,0
EVT-015571,APP-02281,submitted,2024-12-23,4
EVT-015572,APP-02281,client_interview_1,2024-12-26,3
EVT-015573,APP-02281,client_interview_2,2024-12-29,3
EVT-015574,APP-02281,offer_extended,2025-01-12,14
EVT-015575,APP-02281,offer_accepted,2025-01-13,1
EVT-015576,APP-02281,background_check,2025-01-18,5
EVT-015577,APP-02281,onboarding_docs_sent,2025-01-26,8
EVT-015578,APP-02281,start_date,2025-01-30,4
EVT-015579,APP-02282,screened,2024-07-23,0
EVT-015580,APP-02282,submitted,2024-07-25,2
EVT-015581,APP-02282,client_interview_1,2024-08-05,11
EVT-015582,APP-02282,offer_extended,2024-08-17,12
EVT-015583,APP-02282,offer_accepted,2024-08-23,6
EVT-015584,APP-02282,background_check,2024-08-27,4
EVT-015585,APP-02282,onboarding_docs_sent,2024-09-07,11
EVT-015586,APP-02282,start_date,2024-09-09,2
EVT-015587,APP-02283,screened,2024-04-05,0
EVT-015588,APP-02283,submitted,2024-04-06,1
EVT-015589,APP-02283,client_interview_1,2024-04-11,5
EVT-015590,APP-02283,client_interview_2,2024-04-14,3
EVT-015591,APP-02283,offer_extended,2024-04-21,7
EVT-015592,APP-02283,offer_accepted,2024-04-27,6
EVT-015593,APP-02283,background_check,2024-05-05,8
EVT-015594,APP-02283,start_date,2024-05-27,22
EVT-015595,APP-02284,screened,2025-03-23,0
EVT-015596,APP-02284,submitted,2025-03-26,3
EVT-015597,APP-02284,client_interview_1,2025-04-10,15
EVT-015598,APP-02284,offer_extended,2025-04-16,6
EVT-015599,APP-02284,offer_accepted,2025-04-20,4
EVT-015600,APP-02284,background_check,2025-04-25,5
EVT-015601,APP-02284,onboarding_docs_sent,2025-05-06,11
EVT-015602,APP-02284,start_date,2025-05-09,3
EVT-015603,APP-02285,screened,2024-10-11,0
EVT-015604,APP-02285,submitted,2024-10-14,3
EVT-015605,APP-02285,client_interview_1,2024-10-17,3
EVT-015606,APP-02285,offer_extended,2024-11-02,16
EVT-015607,APP-02286,screened,2025-05-25,0
EVT-015608,APP-02286,submitted,2025-05-26,1
EVT-015609,APP-02286,client_interview_1,2025-05-31,5
EVT-015610,APP-02286,offer_extended,2025-06-10,10
EVT-015611,APP-02286,offer_accepted,2025-06-15,5
EVT-015612,APP-02286,onboarding_docs_sent,2025-06-25,10
EVT-015613,APP-02286,start_date,2025-06-28,3
EVT-015614,APP-02287,screened,2024-07-14,0
EVT-015615,APP-02287,submitted,2024-07-17,3
EVT-015616,APP-02287,client_interview_1,2024-07-21,4
EVT-015617,APP-02287,offer_extended,2024-07-29,8
EVT-015618,APP-02287,offer_accepted,2024-07-31,2
EVT-015619,APP-02287,onboarding_docs_sent,2024-08-18,18
EVT-015620,APP-02288,screened,2024-09-05,0
EVT-015621,APP-02288,submitted,2024-09-09,4
EVT-015622,APP-02288,client_interview_1,2024-09-12,3
EVT-015623,APP-02288,offer_extended,2024-09-25,13
EVT-015624,APP-02288,offer_accepted,2024-09-25,0
EVT-015625,APP-02288,background_check,2024-10-01,6
EVT-015626,APP-02288,start_date,2024-10-21,20
EVT-015627,APP-02289,screened,2024-11-14,0
EVT-015628,APP-02289,submitted,2024-11-15,1
EVT-015629,APP-02289,client_interview_1,2024-11-28,13
EVT-015630,APP-02289,offer_extended,2024-12-04,6
EVT-015631,APP-02289,offer_accepted,2024-12-10,6
EVT-015632,APP-02289,background_check,2024-12-12,2
EVT-015633,APP-02290,screened,2025-02-10,0
EVT-015634,APP-02290,client_interview_1,2025-02-12,2
EVT-015635,APP-02290,submitted,2025-02-13,1
EVT-015636,APP-02290,offer_extended,2025-02-26,13
EVT-015637,APP-02290,offer_accepted,2025-03-01,3
EVT-015638,APP-02290,background_check,2025-03-03,2
EVT-015639,APP-02290,onboarding_docs_sent,2025-03-14,11
EVT-015640,APP-02290,start_date,2025-04-06,23
EVT-015641,APP-02291,screened,2025-04-21,0
EVT-015642,APP-02291,submitted,2025-04-23,2
EVT-015643,APP-02291,client_interview_1,2025-05-08,15
EVT-015644,APP-02291,offer_extended,2025-05-23,15
EVT-015645,APP-02291,offer_accepted,2025-05-24,1
EVT-015646,APP-02291,onboarding_docs_sent,2025-05-27,3
EVT-015647,APP-02291,background_check,2025-05-30,3
EVT-015648,APP-02291,start_date,2025-06-08,9
EVT-015649,APP-02292,screened,2025-04-11,0
EVT-015650,APP-02292,submitted,2025-04-13,2
EVT-015651,APP-02292,client_interview_1,2025-04-15,2
EVT-015652,APP-02292,offer_extended,2025-04-29,14
EVT-015653,APP-02292,offer_accepted,2025-05-05,6
EVT-015654,APP-02292,background_check,2025-05-08,3
EVT-015655,APP-02292,onboarding_docs_sent,2025-05-11,3
EVT-015656,APP-02292,start_date,2025-05-18,7
EVT-015657,APP-02293,screened,2024-12-09,0
EVT-015658,APP-02293,submitted,2024-12-13,4
EVT-015659,APP-02293,client_interview_1,2024-12-28,15
EVT-015660,APP-02293,client_interview_2,2025-01-01,4
EVT-015661,APP-02293,offer_extended,2025-01-04,3
EVT-015662,APP-02293,offer_accepted,2025-01-09,5
EVT-015663,APP-02293,background_check,2025-01-16,7
EVT-015664,APP-02293,start_date,2025-02-01,16
EVT-015665,APP-02294,screened,2024-08-13,0
EVT-015666,APP-02294,submitted,2024-08-16,3
EVT-015667,APP-02294,client_interview_1,2024-08-24,8
EVT-015668,APP-02294,offer_extended,2024-09-04,11
EVT-015669,APP-02294,offer_accepted,2024-09-07,3
EVT-015670,APP-02294,background_check,2024-09-15,8
EVT-015671,APP-02295,screened,2024-05-08,0
EVT-015672,APP-02295,submitted,2024-05-12,4
EVT-015673,APP-02295,client_interview_1,2024-05-16,4
EVT-015674,APP-02295,client_interview_2,2024-05-20,4
EVT-015675,APP-02295,offer_extended,2024-05-22,2
EVT-015676,APP-02295,offer_accepted,2024-05-24,2
EVT-015677,APP-02295,background_check,2024-05-30,6
EVT-015678,APP-02295,onboarding_docs_sent,2024-06-14,15
EVT-015679,APP-02295,start_date,2024-06-20,6
EVT-015680,APP-02296,screened,2025-01-21,0
EVT-015681,APP-02296,submitted,2025-01-22,1
EVT-015682,APP-02296,client_interview_1,2025-01-23,1
EVT-015683,APP-02296,offer_extended,2025-01-27,4
EVT-015684,APP-02296,offer_accepted,2025-01-27,0
EVT-015685,APP-02296,background_check,2025-02-03,7
EVT-015686,APP-02296,start_date,2025-02-16,13
EVT-015687,APP-02297,screened,2024-10-11,0
EVT-015688,APP-02297,client_interview_1,2024-10-14,3
EVT-015689,APP-02297,submitted,2024-10-15,1
EVT-015690,APP-02297,offer_extended,2024-10-17,2
EVT-015691,APP-02298,screened,2024-03-24,0
EVT-015692,APP-02298,submitted,2024-03-27,3
EVT-015693,APP-02298,client_interview_1,2024-04-02,6
EVT-015694,APP-02298,offer_extended,2024-04-06,4
EVT-015695,APP-02298,offer_accepted,2024-04-08,2
EVT-015696,APP-02298,background_check,2024-04-16,8
EVT-015697,APP-02299,screened,2024-11-28,0
EVT-015698,APP-02299,submitted,2024-12-02,4
EVT-015699,APP-02299,client_interview_1,2024-12-16,14
EVT-015700,APP-02299,offer_extended,2024-12-21,5
EVT-015701,APP-02299,offer_accepted,2024-12-23,2
EVT-015702,APP-02299,onboarding_docs_sent,2025-01-14,22
EVT-015703,APP-02299,start_date,2025-01-16,2
EVT-015704,APP-02300,screened,2025-04-02,0
EVT-015705,APP-02300,submitted,2025-04-04,2
EVT-015706,APP-02300,client_interview_1,2025-04-04,0
EVT-015707,APP-02300,offer_extended,2025-04-09,5
EVT-015708,APP-02300,offer_accepted,2025-04-12,3
EVT-015709,APP-02300,onboarding_docs_sent,2025-05-01,19
EVT-015710,APP-02300,start_date,2025-05-05,4
EVT-015711,APP-02301,screened,2024-05-08,0
EVT-015712,APP-02301,client_interview_1,2024-05-09,1
EVT-015713,APP-02301,submitted,2024-05-11,2
EVT-015714,APP-02301,offer_extended,2024-05-15,4
EVT-015715,APP-02301,offer_accepted,2024-05-18,3
EVT-015716,APP-02301,background_check,2024-05-24,6
EVT-015717,APP-02301,onboarding_docs_sent,2024-06-18,25
EVT-015718,APP-02301,start_date,2024-07-13,25
EVT-015719,APP-02302,screened,2025-03-24,0
EVT-015720,APP-02302,submitted,2025-03-28,4
EVT-015721,APP-02302,client_interview_1,2025-04-05,8
EVT-015722,APP-02302,client_interview_2,2025-04-13,8
EVT-015723,APP-02302,offer_extended,2025-04-20,7
EVT-015724,APP-02302,offer_accepted,2025-04-26,6
EVT-015725,APP-02302,background_check,2025-05-03,7
EVT-015726,APP-02302,onboarding_docs_sent,2025-05-15,12
EVT-015727,APP-02302,start_date,2025-05-16,1
EVT-015728,APP-02303,screened,2024-05-03,0
EVT-015729,APP-02303,submitted,2024-05-06,3
EVT-015730,APP-02303,client_interview_1,2024-05-10,4
EVT-015731,APP-02303,offer_extended,2024-05-17,7
EVT-015732,APP-02303,offer_accepted,2024-05-20,3
EVT-015733,APP-02303,background_check,2024-05-24,4
EVT-015734,APP-02304,screened,2024-02-12,0
EVT-015735,APP-02304,submitted,2024-02-13,1
EVT-015736,APP-02304,client_interview_1,2024-02-25,12
EVT-015737,APP-02304,client_interview_2,2024-02-28,3
EVT-015738,APP-02304,offer_extended,2024-03-04,5
EVT-015739,APP-02305,screened,2024-09-23,0
EVT-015740,APP-02305,submitted,2024-09-25,2
EVT-015741,APP-02305,client_interview_1,2024-10-06,11
EVT-015742,APP-02305,offer_extended,2024-10-15,9
EVT-015743,APP-02306,screened,2025-04-29,0
EVT-015744,APP-02306,submitted,2025-05-02,3
EVT-015745,APP-02306,client_interview_1,2025-05-09,7
EVT-015746,APP-02306,offer_extended,2025-05-16,7
EVT-015747,APP-02306,offer_accepted,2025-05-19,3
EVT-015748,APP-02307,screened,2024-06-03,0
EVT-015749,APP-02307,submitted,2024-06-04,1
EVT-015750,APP-02307,client_interview_1,2024-06-05,1
EVT-015751,APP-02307,offer_extended,2024-06-17,12
EVT-015752,APP-02307,offer_accepted,2024-06-21,4
EVT-015753,APP-02307,background_check,2024-06-24,3
EVT-015754,APP-02308,screened,2025-05-11,0
EVT-015755,APP-02308,client_interview_1,2025-05-12,1
EVT-015756,APP-02308,submitted,2025-05-13,1
EVT-015757,APP-02308,offer_extended,2025-05-18,5
EVT-015758,APP-02308,offer_accepted,2025-05-24,6
EVT-015759,APP-02308,background_check,2025-05-30,6
EVT-015760,APP-02309,screened,2024-10-18,0
EVT-015761,APP-02309,submitted,2024-10-19,1
EVT-015762,APP-02309,client_interview_1,2024-10-28,9
EVT-015763,APP-02309,client_interview_2,2024-11-03,6
EVT-015764,APP-02309,offer_extended,2024-11-07,4
EVT-015765,APP-02309,offer_accepted,2024-11-09,2
EVT-015766,APP-02309,background_check,2024-11-10,1
EVT-015767,APP-02309,onboarding_docs_sent,2024-11-17,7
EVT-015768,APP-02309,start_date,2024-11-19,2
EVT-015769,APP-02310,screened,2024-02-24,0
EVT-015770,APP-02310,submitted,2024-02-26,2
EVT-015771,APP-02310,client_interview_1,2024-03-07,10
EVT-015772,APP-02310,offer_extended,2024-03-18,11
